start: ,2022-07-10 07:41:38.751795,connectfrom: ,('49.230.73.193', 55044),data: ,*HQ,9172555780,V1,004135,A,1354.4093,N,10040.0619,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.899041
start: ,2022-07-10 07:41:54.931103,connectfrom: ,('49.230.75.55', 55045),data: ,*HQ,9172555780,V1,004150,A,1354.4092,N,10040.0619,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.175297
start: ,2022-07-10 07:42:13.547805,connectfrom: ,('49.230.79.203', 55046),data: ,*HQ,9172555780,V1,004210,A,1354.4092,N,10040.0619,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:18.614705
start: ,2022-07-10 07:42:29.566716,connectfrom: ,('49.230.76.242', 55047),data: ,*HQ,9172555780,V1,004225,A,1354.4091,N,10040.0619,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.015937
start: ,2022-07-10 07:42:45.466818,connectfrom: ,('49.230.75.201', 55048),data: ,*HQ,9172555780,V1,004241,A,1354.4091,N,10040.0620,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.897110
start: ,2022-07-10 07:43:06.242561,connectfrom: ,('49.230.78.207', 55049),data: ,*HQ,9172555780,V1,004302,A,1354.4088,N,10040.0619,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:20.773830
start: ,2022-07-10 07:43:21.961675,connectfrom: ,('49.230.75.104', 55050),data: ,*HQ,9172555780,V1,004317,A,1354.4088,N,10040.0619,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.717142
start: ,2022-07-10 07:43:38.130821,connectfrom: ,('49.230.72.41', 55051),data: ,*HQ,9172555780,V1,004334,A,1354.4087,N,10040.0620,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.165185
start: ,2022-07-10 07:43:53.946600,connectfrom: ,('49.230.75.149', 55052),data: ,*HQ,9172555780,V1,004349,A,1354.4087,N,10040.0621,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.812836
start: ,2022-07-10 07:44:11.549485,connectfrom: ,('49.230.75.30', 55053),data: ,*HQ,9172555780,V1,004406,A,1354.4088,N,10040.0621,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:17.600954
start: ,2022-07-10 07:44:27.624885,connectfrom: ,('49.230.78.176', 55054),data: ,*HQ,9172555780,V1,004422,A,1354.4090,N,10040.0623,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.074425
start: ,2022-07-10 07:44:43.645085,connectfrom: ,('49.230.74.185', 55055),data: ,*HQ,9172555780,V1,004438,A,1354.4092,N,10040.0625,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.018221
start: ,2022-07-10 07:44:59.743058,connectfrom: ,('49.230.75.173', 55056),data: ,*HQ,9172555780,V1,004454,A,1354.4092,N,10040.0626,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.095986
start: ,2022-07-10 07:45:18.566252,connectfrom: ,('49.230.73.9', 55057),data: ,*HQ,9172555780,V1,004513,A,1354.4092,N,10040.0627,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:18.820249
start: ,2022-07-10 07:45:34.440184,connectfrom: ,('49.230.77.218', 55058),data: ,*HQ,9172555780,V1,004529,A,1354.4094,N,10040.0625,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.870999
start: ,2022-07-10 07:45:50.395965,connectfrom: ,('49.230.75.186', 55059),data: ,*HQ,9172555780,V1,004544,A,1354.4094,N,10040.0625,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.953803
start: ,2022-07-10 07:46:11.005201,connectfrom: ,('49.230.77.66', 55060),data: ,*HQ,9172555780,V1,004605,A,1354.4094,N,10040.0624,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:20.607292
start: ,2022-07-10 07:46:26.882341,connectfrom: ,('49.230.78.159', 55061),data: ,*HQ,9172555780,V1,004621,A,1354.4097,N,10040.0628,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.875143
start: ,2022-07-10 07:46:42.743187,connectfrom: ,('49.230.19.123', 55062),data: ,*HQ,9172555780,V1,004637,A,1354.4100,N,10040.0628,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.859878
start: ,2022-07-10 07:46:58.804566,connectfrom: ,('49.230.21.141', 55063),data: ,*HQ,9172555780,V1,004653,A,1354.4101,N,10040.0627,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.059400
start: ,2022-07-10 07:47:16.681981,connectfrom: ,('49.230.16.141', 55064),data: ,*HQ,9172555780,V1,004710,A,1354.4097,N,10040.0625,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:17.874416
start: ,2022-07-10 07:47:32.723995,connectfrom: ,('49.230.12.102', 55065),data: ,*HQ,9172555780,V1,004727,A,1354.4098,N,10040.0623,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.040011
start: ,2022-07-10 07:47:48.882089,connectfrom: ,('49.229.168.94', 55066),data: ,*HQ,9172555780,V1,004744,A,1354.4099,N,10040.0623,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.155075
start: ,2022-07-10 07:48:04.602678,connectfrom: ,('49.229.176.134', 55067),data: ,*HQ,9172555780,V1,004758,A,1354.4099,N,10040.0622,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.718609
start: ,2022-07-10 07:48:23.121295,connectfrom: ,('49.230.213.169', 55068),data: ,*HQ,9172555780,V1,004817,A,1354.4098,N,10040.0622,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:18.516648
start: ,2022-07-10 07:48:39.138587,connectfrom: ,('49.230.200.89', 55069),data: ,*HQ,9172555780,V1,004833,A,1354.4100,N,10040.0621,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.015326
start: ,2022-07-10 07:48:55.016806,connectfrom: ,('49.229.170.157', 55070),data: ,*HQ,9172555780,V1,004850,A,1354.4104,N,10040.0620,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.875280
start: ,2022-07-10 07:49:15.680433,connectfrom: ,('49.230.210.77', 55071),data: ,*HQ,9172555780,V1,004909,A,1354.4108,N,10040.0617,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:20.660687
start: ,2022-07-10 07:49:31.523872,connectfrom: ,('49.230.0.58', 55072),data: ,*HQ,9172555780,V1,004926,A,1354.4107,N,10040.0616,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.840499
start: ,2022-07-10 07:49:47.422296,connectfrom: ,('49.230.26.100', 55073),data: ,*HQ,9172555780,V1,004942,A,1354.4105,N,10040.0614,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.896427
start: ,2022-07-10 07:50:03.261547,connectfrom: ,('49.230.3.0', 55074),data: ,*HQ,9172555780,V1,004958,A,1354.4104,N,10040.0611,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.837255
start: ,2022-07-10 07:50:21.040330,connectfrom: ,('49.230.30.210', 55075),data: ,*HQ,9172555780,V1,005015,A,1354.4107,N,10040.0609,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:17.774843
start: ,2022-07-10 07:50:36.978242,connectfrom: ,('49.230.8.67', 55076),data: ,*HQ,9172555780,V1,005030,A,1354.4104,N,10040.0614,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.935972
start: ,2022-07-10 07:50:52.964042,connectfrom: ,('49.230.4.0', 55077),data: ,*HQ,9172555780,V1,005047,A,1354.4102,N,10040.0616,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.982808
start: ,2022-07-10 07:51:09.159704,connectfrom: ,('49.230.10.92', 55078),data: ,*HQ,9172555780,V1,005103,A,1354.4100,N,10040.0615,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.193720
start: ,2022-07-10 07:51:27.515570,connectfrom: ,('49.230.5.148', 55079),data: ,*HQ,9172555780,V1,005122,A,1354.4098,N,10040.0614,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:18.351925
start: ,2022-07-10 07:51:43.434664,connectfrom: ,('49.230.1.59', 55080),data: ,*HQ,9172555780,V1,005138,A,1354.4098,N,10040.0614,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.917101
start: ,2022-07-10 07:51:59.336773,connectfrom: ,('49.230.8.227', 55081),data: ,*HQ,9172555780,V1,005153,A,1354.4099,N,10040.0612,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.900168
start: ,2022-07-10 07:52:20.298970,connectfrom: ,('49.230.2.152', 55082),data: ,*HQ,9172555780,V1,005214,A,1354.4099,N,10040.0610,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:20.960183
start: ,2022-07-10 07:52:36.118256,connectfrom: ,('49.230.3.240', 55083),data: ,*HQ,9172555780,V1,005230,A,1354.4097,N,10040.0609,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.817354
start: ,2022-07-10 07:52:52.077165,connectfrom: ,('49.230.4.184', 55084),data: ,*HQ,9172555780,V1,005246,A,1354.4097,N,10040.0610,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.956938
start: ,2022-07-10 07:53:07.898279,connectfrom: ,('49.230.8.115', 55085),data: ,*HQ,9172555780,V1,005303,A,1354.4098,N,10040.0608,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.819121
start: ,2022-07-10 07:53:25.840969,connectfrom: ,('49.230.7.189', 55086),data: ,*HQ,9172555780,V1,005320,A,1354.4100,N,10040.0610,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:17.940721
start: ,2022-07-10 07:53:41.838065,connectfrom: ,('49.230.7.168', 55087),data: ,*HQ,9172555780,V1,005337,A,1354.4097,N,10040.0612,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.995102
start: ,2022-07-10 07:53:57.857280,connectfrom: ,('49.230.6.185', 55088),data: ,*HQ,9172555780,V1,005352,A,1354.4103,N,10040.0606,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.017311
start: ,2022-07-10 07:54:13.756290,connectfrom: ,('49.230.6.58', 55089),data: ,*HQ,9172555780,V1,005407,A,1354.4111,N,10040.0598,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:15.896063
start: ,2022-07-10 07:54:32.151370,connectfrom: ,('49.230.6.237', 55090),data: ,*HQ,9172555780,V1,005427,A,1354.4107,N,10040.0601,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:18.392110
start: ,2022-07-10 07:54:48.230496,connectfrom: ,('49.230.6.188', 55091),data: ,*HQ,9172555780,V1,005442,A,1354.4107,N,10040.0603,E,0.00,82,100722,fbfffbff,520,01,8020,39095#,usetime: ,0:00:16.077158
start: ,2022-07-10 07:55:04.070792,connectfrom: ,('49.230.0.255', 55092),data: ,*HQ,9172555780,V1,005459,A,1354.4106,N,10040.0605,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.838355
start: ,2022-07-10 07:55:24.892919,connectfrom: ,('49.230.2.161', 55093),data: ,*HQ,9172555780,V1,005519,A,1354.4107,N,10040.0603,E,0.05,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:20.820128
start: ,2022-07-10 07:55:40.634354,connectfrom: ,('49.230.1.80', 55094),data: ,*HQ,9172555780,V1,005535,A,1354.4107,N,10040.0600,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.740452
start: ,2022-07-10 07:55:56.614380,connectfrom: ,('49.230.0.232', 55095),data: ,*HQ,9172555780,V1,005551,A,1354.4104,N,10040.0603,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.979084
start: ,2022-07-10 07:56:12.616313,connectfrom: ,('49.230.2.96', 55096),data: ,*HQ,9172555780,V1,005607,A,1354.4104,N,10040.0603,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.999993
start: ,2022-07-10 07:56:30.434652,connectfrom: ,('49.230.0.111', 55097),data: ,*HQ,9172555780,V1,005625,A,1354.4103,N,10040.0606,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:17.816397
start: ,2022-07-10 07:56:46.414767,connectfrom: ,('49.230.3.56', 55098),data: ,*HQ,9172555780,V1,005642,A,1354.4102,N,10040.0609,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.978116
start: ,2022-07-10 07:57:02.677533,connectfrom: ,('49.230.11.71', 55099),data: ,*HQ,9172555780,V1,005657,A,1354.4100,N,10040.0611,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.260717
start: ,2022-07-10 07:57:18.831892,connectfrom: ,('49.230.25.56', 55100),data: ,*HQ,9172555780,V1,005714,A,1354.4100,N,10040.0611,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.152391
start: ,2022-07-10 07:57:37.396591,connectfrom: ,('49.230.7.172', 55101),data: ,*HQ,9172555780,V1,005733,A,1354.4100,N,10040.0611,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:18.562699
start: ,2022-07-10 07:57:53.358001,connectfrom: ,('182.232.198.185', 55102),data: ,*HQ,9172555780,V1,005749,A,1354.4100,N,10040.0610,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.958438
start: ,2022-07-10 07:58:09.550821,connectfrom: ,('182.232.191.83', 10023),data: ,*HQ,9172555780,V1,005805,A,1354.4100,N,10040.0612,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.191852
start: ,2022-07-10 07:58:30.311411,connectfrom: ,('182.232.184.166', 55104),data: ,*HQ,9172555780,V1,005826,A,1354.4100,N,10040.0613,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:20.758647
start: ,2022-07-10 07:58:46.069799,connectfrom: ,('182.232.176.247', 55105),data: ,*HQ,9172555780,V1,005842,A,1354.4098,N,10040.0615,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.756392
start: ,2022-07-10 07:59:01.910388,connectfrom: ,('182.232.178.242', 55106),data: ,*HQ,9172555780,V1,005857,A,1354.4097,N,10040.0621,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.838625
start: ,2022-07-10 07:59:18.196092,connectfrom: ,('182.232.194.137', 55107),data: ,*HQ,9172555780,V1,005914,A,1354.4097,N,10040.0624,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.283707
start: ,2022-07-10 07:59:35.714243,connectfrom: ,('182.232.189.42', 55108),data: ,*HQ,9172555780,V1,005930,A,1354.4095,N,10040.0624,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:17.516210
start: ,2022-07-10 07:59:51.512692,connectfrom: ,('182.232.177.174', 55109),data: ,*HQ,9172555780,V1,005947,A,1354.4095,N,10040.0625,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.795495
start: ,2022-07-10 08:00:07.630741,connectfrom: ,('182.232.186.13', 55110),data: ,*HQ,9172555780,V1,010003,A,1354.4095,N,10040.0626,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.116107
start: ,2022-07-10 08:00:23.411348,connectfrom: ,('182.232.196.209', 55111),data: ,*HQ,9172555780,V1,010019,A,1354.4097,N,10040.0625,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.777636
start: ,2022-07-10 08:00:41.847242,connectfrom: ,('182.232.198.77', 55112),data: ,*HQ,9172555780,V1,010037,A,1354.4096,N,10040.0624,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:18.433926
start: ,2022-07-10 08:00:57.916063,connectfrom: ,('182.232.193.108', 55113),data: ,*HQ,9172555780,V1,010053,A,1354.4097,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.067794
start: ,2022-07-10 08:01:13.786190,connectfrom: ,('182.232.177.161', 55114),data: ,*HQ,9172555780,V1,010109,A,1354.4098,N,10040.0624,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.868195
start: ,2022-07-10 08:01:34.871647,connectfrom: ,('182.232.150.136', 55115),data: ,*HQ,9172555780,V1,010128,A,1354.4097,N,10040.0624,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:21.083470
start: ,2022-07-10 08:01:50.588741,connectfrom: ,('182.232.151.94', 55116),data: ,*HQ,9172555780,V1,010145,A,1354.4096,N,10040.0624,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.715125
start: ,2022-07-10 08:02:06.587009,connectfrom: ,('182.232.142.18', 55117),data: ,*HQ,9172555780,V1,010200,A,1354.4097,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.996269
start: ,2022-07-10 08:02:22.469708,connectfrom: ,('182.232.146.127', 55118),data: ,*HQ,9172555780,V1,010216,A,1354.4097,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.878735
start: ,2022-07-10 08:02:40.148697,connectfrom: ,('182.232.141.54', 55119),data: ,*HQ,9172555780,V1,010235,A,1354.4097,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:17.676080
start: ,2022-07-10 08:02:56.146291,connectfrom: ,('182.232.151.246', 55120),data: ,*HQ,9172555780,V1,010250,A,1354.4097,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.994612
start: ,2022-07-10 08:03:11.805838,connectfrom: ,('182.232.143.52', 55121),data: ,*HQ,9172555780,V1,010307,A,1354.4098,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.656641
start: ,2022-07-10 08:03:27.625916,connectfrom: ,('182.232.144.108', 55122),data: ,*HQ,9172555780,V1,010321,A,1354.4098,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.817128
start: ,2022-07-10 08:03:46.290665,connectfrom: ,('182.232.142.29', 55123),data: ,*HQ,9172555780,V1,010341,A,1354.4099,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:18.662792
start: ,2022-07-10 08:04:02.087336,connectfrom: ,('182.232.140.10', 55124),data: ,*HQ,9172555780,V1,010356,A,1354.4099,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.795672
start: ,2022-07-10 08:04:18.069408,connectfrom: ,('182.232.151.190', 55125),data: ,*HQ,9172555780,V1,010413,A,1354.4100,N,10040.0623,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.980172
start: ,2022-07-10 08:04:39.164774,connectfrom: ,('182.232.140.231', 55126),data: ,*HQ,9172555780,V1,010433,A,1354.4101,N,10040.0622,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:21.092415
start: ,2022-07-10 08:04:54.611346,connectfrom: ,('182.232.144.175', 55127),data: ,*HQ,9172555780,V1,010449,A,1354.4101,N,10040.0622,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.444612
start: ,2022-07-10 08:05:10.650867,connectfrom: ,('182.232.151.76', 55128),data: ,*HQ,9172555780,V1,010505,A,1354.4101,N,10040.0621,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.038520
start: ,2022-07-10 08:05:26.507288,connectfrom: ,('182.232.146.38', 55129),data: ,*HQ,9172555780,V1,010521,A,1354.4101,N,10040.0621,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.854516
start: ,2022-07-10 08:05:44.503379,connectfrom: ,('182.232.148.25', 55130),data: ,*HQ,9172555780,V1,010539,A,1354.4102,N,10040.0621,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:17.994134
start: ,2022-07-10 08:06:00.402421,connectfrom: ,('49.230.16.210', 55131),data: ,*HQ,9172555780,V1,010555,A,1354.4102,N,10040.0620,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.897102
start: ,2022-07-10 08:06:16.482324,connectfrom: ,('49.230.23.200', 55132),data: ,*HQ,9172555780,V1,010611,A,1354.4102,N,10040.0620,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.076917
start: ,2022-07-10 08:06:32.410381,connectfrom: ,('49.230.16.237', 55133),data: ,*HQ,9172555780,V1,010626,A,1354.4102,N,10040.0619,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.926058
start: ,2022-07-10 08:06:50.844592,connectfrom: ,('49.230.14.39', 55134),data: ,*HQ,9172555780,V1,010645,A,1354.4103,N,10040.0619,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:18.432273
start: ,2022-07-10 08:07:06.881604,connectfrom: ,('49.230.16.196', 55135),data: ,*HQ,9172555780,V1,010701,A,1354.4104,N,10040.0619,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.035068
start: ,2022-07-10 08:07:22.765910,connectfrom: ,('49.230.12.129', 55136),data: ,*HQ,9172555780,V1,010717,A,1354.4104,N,10040.0619,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.881368
start: ,2022-07-10 08:07:43.805151,connectfrom: ,('49.230.20.158', 55137),data: ,*HQ,9172555780,V1,010737,A,1354.4105,N,10040.0619,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:21.036300
start: ,2022-07-10 08:07:59.608888,connectfrom: ,('49.230.21.250', 55138),data: ,*HQ,9172555780,V1,010753,A,1354.4105,N,10040.0619,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.799730
start: ,2022-07-10 08:08:15.763662,connectfrom: ,('49.230.19.145', 55139),data: ,*HQ,9172555780,V1,010809,A,1354.4105,N,10040.0618,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:16.151834
start: ,2022-07-10 08:08:31.564521,connectfrom: ,('49.230.12.67', 55140),data: ,*HQ,9172555780,V1,010825,A,1354.4105,N,10040.0618,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.798866
start: ,2022-07-10 08:08:49.720835,connectfrom: ,('49.230.17.177', 55141),data: ,*HQ,9172555780,V1,010843,A,1354.4105,N,10040.0618,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:18.154328
start: ,2022-07-10 08:09:05.523277,connectfrom: ,('49.230.15.117', 55142),data: ,*HQ,9172555780,V1,010900,A,1354.4105,N,10040.0617,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.800470
start: ,2022-07-10 08:09:21.422723,connectfrom: ,('49.230.21.184', 55143),data: ,*HQ,9172555780,V1,010915,A,1354.4102,N,10040.0616,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.896506
start: ,2022-07-10 08:09:37.263284,connectfrom: ,('49.230.17.100', 55144),data: ,*HQ,9172555780,V1,010931,A,1354.4100,N,10040.0621,E,0.00,82,100722,fbffffff,520,01,8020,39095#,usetime: ,0:00:15.837619
